seed,hardware_transition,baseline_experiment_id,locked_experiment_id,baseline_pass,locked_pass,baseline_abort_reason,locked_abort_reason,locked_abort_reason_name,feature,metric,family,lane,bit,control_bit,scope,baseline_value_ps,locked_value_ps,delta_ps,baseline_abs_ps,locked_abs_ps,delta_abs_ps,baseline_sign,locked_sign,sign_flip,abs_improved,abs_worsened
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,4,ld_vs_cntvaluein_dq_lane,272.5,402.5,130,272.5,402.5,130,positive,positive,False,False,True
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,0,ld_vs_cntvaluein_dqs,314,-219,-533,314,219,-95,positive,negative,True,True,False
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,1,ld_vs_cntvaluein_dqs,388,-867,-1255,388,867,479,positive,negative,True,False,True
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,2,ld_vs_cntvaluein_dqs,2,-763,-765,2,763,761,positive,negative,True,False,True
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,3,ld_vs_cntvaluein_dqs,-8,-856,-848,8,856,848,negative,negative,False,False,True
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,-225,-750,-525,225,750,525,negative,negative,False,False,True
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,0,ld_vs_cntvaluein_dqs,488,462,-26,488,462,-26,positive,positive,False,True,False
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,594,-214,-808,594,214,-380,positive,negative,True,True,False
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,279,-74,-353,279,74,-205,positive,negative,True,True,False
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,3,ld_vs_cntvaluein_dqs,199,-84,-283,199,84,-115,positive,negative,True,True,False
11,fail_to_pass,baseline-no-lock-seed-11,cntvaluein3-skew-locked-seed11,False,True,2,0,none,signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,4,ld_vs_cntvaluein_dqs,270,-143,-413,270,143,-127,positive,negative,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,162.5,-615.5,-778,162.5,615.5,453,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,,dqs_vs_dq_bus_skew,228.5,-274.5,-503,228.5,274.5,46,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,-42,131,173,42,131,89,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,-133,411,544,133,411,278,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,754,320,-434,754,320,-434,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,3,dqs_vs_dq_bit,567,-486,-1053,567,486,-81,positive,negative,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,-113,468,581,113,468,355,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,-125,46,171,125,46,-79,negative,positive,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,-224,321,545,224,321,97,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,2,dqs_vs_dq_bit,754,146,-608,754,146,-608,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,3,dqs_vs_dq_bit,648,-483,-1131,648,483,-165,positive,negative,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,-200,550,750,200,550,350,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,0,dqs_vs_dq_bit,88,150,62,88,150,62,positive,positive,False,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,-68,227,295,68,227,159,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,795,136,-659,795,136,-659,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,3,dqs_vs_dq_bit,469,-509,-978,469,509,40,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,4,dqs_vs_dq_bit,-296,374,670,296,374,78,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,0,dqs_vs_dq_bit,195,-171,-366,195,171,-24,positive,negative,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,-73,489,562,73,489,416,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,2,dqs_vs_dq_bit,879,344,-535,879,344,-535,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,3,dqs_vs_dq_bit,383,-312,-695,383,312,-71,positive,negative,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,-51,453,504,51,453,402,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,-209,-38,171,209,38,-171,negative,negative,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,-227,229,456,227,229,2,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,797,228,-569,797,228,-569,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,3,dqs_vs_dq_bit,416,-460,-876,416,460,44,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,4,dqs_vs_dq_bit,-289,292,581,289,292,3,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,0,dqs_vs_dq_bit,108,-178,-286,108,178,70,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,-163,398,561,163,398,235,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,728,261,-467,728,261,-467,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,3,dqs_vs_dq_bit,387,-342,-729,387,342,-45,positive,negative,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,-140,533,673,140,533,393,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,9,12,3,9,12,3,positive,positive,False,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,-160,135,295,160,135,-25,negative,positive,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,794,347,-447,794,347,-447,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,375,-691,-1066,375,691,316,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,-391,279,670,391,279,-112,negative,positive,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,93,66,-27,93,66,-27,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,-168,137,305,168,137,-31,negative,positive,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,2,dqs_vs_dq_bit,863,134,-729,863,134,-729,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,3,dqs_vs_dq_bit,378,-599,-977,378,599,221,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,-384,286,670,384,286,-98,negative,positive,True,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,-34,-160,-126,34,160,126,negative,negative,False,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,1,dqs_vs_dq_bit,69,377,308,69,377,308,positive,positive,False,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,737,224,-513,737,224,-513,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,3,dqs_vs_dq_bit,293,-508,-801,293,508,215,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,4,dqs_vs_dq_bit,-28,357,385,28,357,329,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,0,dqs_vs_dq_bit,150,-512,-662,150,512,362,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,1,dqs_vs_dq_bit,58,424,366,58,424,366,positive,positive,False,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,2,dqs_vs_dq_bit,717,388,-329,717,388,-329,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,3,dqs_vs_dq_bit,281,-330,-611,281,330,49,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,4,dqs_vs_dq_bit,18,567,549,18,567,549,positive,positive,False,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,142,-248,-390,142,248,106,positive,negative,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,-16,295,311,16,295,279,negative,positive,True,False,True
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,566,172,-394,566,172,-394,positive,positive,False,True,False
12,fail_to_fail,baseline-no-lock-seed-12,cntvaluein3-skew-locked-seed12-long-poll,False,False,2,0,none,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,3,dqs_vs_dq_bit,209,-296,-505,209,296,87,positive,negative,True,False,True
